question_id,question,difficulty,question_type,intent,comparison_method,model,model_name,generated_aql,gold_aql,generation_time,generation_error,validation_valid,validation_errors,validation_warnings,privacy_allowed,sensitive_fields,executed,execution_error,gold_executed,gold_execution_error,gold_result_count,generated_result_count,functional_correct,error_category
Q038,Which neighborhood in Madison has the Italian restaurant with the highest stars,complex,multi_relation_graph_sort,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Madison""
    
    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )
    
    FILTER ""Italian"" IN categories
    FILTER ""Restaurants"" IN categories

    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
        RETURN {neighborhood: n.neighborhood_name, rating: b.rating}

    SORT rating DESC
    LIMIT 1","
FOR b IN Businesses
    FILTER b.city == ""Madison""

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Italian"" IN categories
    FILTER ""Restaurants"" IN categories

    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood

        SORT b.rating DESC
        LIMIT 1

        RETURN {
            neighborhood: n.neighborhood_name,
            business: b.name,
            rating: b.rating
        }
",4.704136610031128,,True,,,True,,False,"[HTTP 400][ERR 1501] syntax error, unexpected SORT declaration, expecting end of query string near 'SORT rating DESC
    LIMIT 1' at position 15:5",True,,1.0,,False,execution_error
Q039,List all businesses with rating 3.5,simple,document_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.rating == 3.5
    RETURN {
        business_id: b.business_id,
        name: b.name,
        city: b.city,
        state: b.state,
        rating: b.rating
    }","
FOR b IN Businesses
    FILTER b.rating == 3.5

    RETURN {
        business_id: b.business_id,
        name: b.name,
        city: b.city,
        state: b.state,
        rating: b.rating
    }
",3.1819849014282227,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,16624.0,16624.0,True,correct
Q040,find all the restaurants in Texas,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
FILTER b.state == ""Texas""

LET categories = (
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        RETURN c.category_name
)

FILTER ""Restaurants"" IN categories

RETURN {
    business_id: b.business_id,
    name: b.name,
    city: b.city,
    state: b.state,
    rating: b.rating
}","
FOR b IN Businesses
    FILTER b.state == ""Texas""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Restaurants""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            city: b.city,
            rating: b.rating
        }
",4.033758640289307,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,1.0,1.0,False,semantic_result_mismatch
Q041,Find all the reviews for all pet groomers with more than 100 reviews,advanced,multi_hop_graph,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.review_count > 100

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Pet Groomers""

        FOR r IN 1..1 OUTBOUND b ReviewsBusiness
            RETURN {
                business_id: b.business_id,
                review: r
            }","
FOR b IN Businesses
    FILTER b.review_count > 100

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Pet Groomers""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            RETURN DISTINCT {
                review_id: r.rid,
                business_id: b.business_id,
                business_name: b.name,
                rating: r.rating,
                text: r.text,
                year: r.year
            }
",3.625807523727417,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,534.0,0.0,False,semantic_result_mismatch
Q042,Find all pet groomers which have more than 100 reviews,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.review_count > 100

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Pet Groomers""

        RETURN DISTINCT {
            business_id: b.business_id,
            business_name: b.name,
            review_count: b.review_count
        }","
FOR b IN Businesses
    FILTER b.review_count > 100

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Pet Groomers""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            city: b.city,
            state: b.state,
            review_count: b.review_count,
            rating: b.rating
        }
",3.8797590732574463,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,8.0,8.0,False,semantic_result_mismatch
Q043,Find all Chinese restaurants in Dallas with at least 4 stars,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )
    FILTER ""Chinese"" IN categories
    FILTER ""Restaurants"" IN categories
    FILTER b.rating >= 4
    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating,
        review_count: b.review_count
    }","
FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FILTER b.rating >= 4

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Chinese"" IN categories
    FILTER ""Restaurants"" IN categories

    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating
    }
",4.753567695617676,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q044,Find all Mexican restaurants in Dallas with a rating above 3.5,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Dallas""

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Mexican"" IN categories
    FILTER ""Restaurants"" IN categories
    FILTER b.rating > 3.5

    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating
    }","
FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FILTER b.rating > 3.5

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Mexican"" IN categories
    FILTER ""Restaurants"" IN categories

    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating
    }
",4.631091833114624,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q045,What are all the gyms in Los Angeles?,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"RETURN DISTINCT 
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Gyms""
            RETURN {
                business_id: b.business_id,
                name: b.name,
                rating: b.rating
            }","
FOR b IN Businesses
    FILTER b.city == ""Los Angeles""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Gyms""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",3.7049927711486816,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,"[HTTP 400][ERR 1501] cannot use DISTINCT modifier on top-level query element near 'DISTINCT 
    FOR b IN Businesse...' at position 1:8",True,,0.0,,False,execution_error
Q046,What is the number of dentists in Los Angeles?,medium,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET dentists = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Dentists""

            RETURN DISTINCT b._id
)

RETURN LENGTH(dentists)","
LET dentists = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Dentists""

            RETURN DISTINCT b._id
)

RETURN LENGTH(dentists)
",3.370917797088623,,True,,,True,,True,,True,,1.0,1.0,True,correct
Q047,How many dentists in Los Angeles have a rating above 4?,medium,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET dentists = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Dentists""
            FILTER b.rating > 4

            RETURN DISTINCT b._id
)

RETURN LENGTH(dentists)","
LET dentists = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""
        FILTER b.rating > 4

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Dentists""

            RETURN DISTINCT b._id
)

RETURN LENGTH(dentists)
",3.7677392959594727,,True,,,True,,True,,True,,1.0,1.0,True,correct
Q048,Find all bars in Dallas,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bars""
        RETURN DISTINCT b","
FOR b IN Businesses
    FILTER b.city == ""Dallas""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bars""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",2.9452383518218994,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q049,Find all dance schools in Los Angeles,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Los Angeles""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Dance Schools""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }","
FOR b IN Businesses
    FILTER b.city == ""Los Angeles""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Dance Schools""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",3.525625944137573,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q050,How many people reviewed the restaurant Texas de Brazil in Dallas Texas?,advanced,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.name == ""Texas de Brazil""
    FILTER b.city == ""Dallas""
    FILTER b.state == ""Texas""
    
    RETURN LENGTH(
        FOR r IN 1..1 OUTBOUND b ReviewsBusiness
            RETURN r
    )","
LET users = (
    FOR b IN Businesses
        FILTER b.name == ""Texas de Brazil""
        FILTER b.city == ""Dallas""
        FILTER b.state == ""Texas""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FOR u IN 1..1 INBOUND r WritesReview
                RETURN DISTINCT u._id
)

RETURN LENGTH(users)
",3.4740982055664062,,True,,,True,,True,,True,,1.0,1.0,True,correct
Q051,How many people reviewed Bistro Di Napoli in 2015?,advanced,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET users = (
    FOR b IN Businesses
        FILTER b.name == ""Bistro Di Napoli""
        FILTER b.city == ""Dallas""
        FILTER b.state == ""Texas""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FOR u IN 1..1 INBOUND r WritesReview
                RETURN DISTINCT u._id
)

RETURN LENGTH(users)","
LET reviews = (
    FOR b IN Businesses
        FILTER b.name == ""Bistro Di Napoli""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FILTER r.year == 2015
            RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)
",4.014097690582275,,True,,,True,,True,,True,,1.0,1.0,True,correct
Q052,Find all restaurants in Los Angeles with more than 100 reviews,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FILTER b.review_count > 100
    RETURN {
        business_id: b.business_id,
        name: b.name,
        review_count: b.review_count
    }","
FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FILTER b.review_count > 100

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Restaurants""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating,
            review_count: b.review_count
        }
",3.5935170650482178,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q053,How many restaurants are there in the Hazelwood district of Dallas?,advanced,multi_relation_graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Dallas""

        FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
            FILTER n.neighborhood_name == ""Hazelwood""

            RETURN DISTINCT b._id
)

RETURN LENGTH(businesses)","
LET restaurants = (
    FOR b IN Businesses
        FILTER b.city == ""Dallas""

        LET categories = (
            FOR c IN 1..1 OUTBOUND b BusinessCategory
                RETURN c.category_name
        )

        FILTER ""Restaurants"" IN categories

        FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
            FILTER n.neighborhood_name == ""Hazelwood""

            RETURN DISTINCT b._id
)

RETURN LENGTH(restaurants)
",10.834550619125366,,True,,,True,,True,,True,,1.0,1.0,True,correct
Q054,Find all hotels in Dallas with at least 50 reviews,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FILTER b.review_count >= 50
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Hotels""
        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            review_count: b.review_count
        }","
FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FILTER b.review_count >= 50

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Hotels""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating,
            review_count: b.review_count
        }
",3.982003688812256,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q055,Find all users who reviewed restaurant Mesa Grill,advanced,multi_hop_graph,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.name == ""Mesa Grill""
    FOR r IN 1..1 INBOUND b ReviewsBusiness
        FOR u IN 1..1 INBOUND r WritesReview
            RETURN DISTINCT {
                user_id: u.user_id,
                name: u.name
            }","
FOR b IN Businesses
    FILTER b.name == ""Mesa Grill""

    FOR r IN 1..1 INBOUND b ReviewsBusiness
        FOR u IN 1..1 INBOUND r WritesReview

            RETURN DISTINCT {
                user_id: u.user_id,
                name: u.name
            }
",3.5918991565704346,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,2323.0,2323.0,True,correct
Q056,How many Starbucks are there in Dallas Texas?,simple,document_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET starbucks = (
    FOR b IN Businesses
        FILTER b.city == ""Dallas"" && b.state == ""Texas""

        LET categories = (
            FOR c IN 1..1 OUTBOUND b BusinessCategory
                RETURN c.category_name
        )

        FILTER ""Starbucks"" IN categories

        RETURN DISTINCT b._id
)

RETURN LENGTH(starbucks)","
RETURN LENGTH(
    FOR b IN Businesses
        FILTER b.name == ""Starbucks""
        FILTER b.city == ""Dallas""
        FILTER b.state == ""Texas""
        RETURN b._id
)
",4.060899496078491,,True,,,True,,True,,True,,1.0,1.0,True,correct
