question_id,question,model,original_aql,final_aql,valid,corrected,correction_attempts,generation_time,validation_errors,validation_warnings,privacy_allowed,privacy_reason,history,generation_error
Q117,Return me the number of tips that are written by Michelle.,DeepSeek-Coder,"FOR u IN Users
    FILTER u.name == ""Michelle""
    FOR t IN 1..1 OUTBOUND u WritesTip
        RETURN t","FOR u IN Users
    FILTER u.name == ""Michelle""
    FOR t IN 1..1 OUTBOUND u WritesTip
        RETURN t",True,False,0,2.999347686767578,[],"[""No LIMIT detected. A LIMIT is recommended for queries that may return many documents.""]",True,,"[{""step"": ""privacy_check"", ""aql"": ""FOR u IN Users\n    FILTER u.name == \""Michelle\""\n    FOR t IN 1..1 OUTBOUND u WritesTip\n        RETURN t"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q118,Return me the number of tips that are written by Michelle in 2010.,DeepSeek-Coder,"LET tips = (
    FOR u IN Users
        FILTER u.name == ""Michelle""

        FOR t IN 1..1 OUTBOUND u WritesTip
            FILTER t.year == 2010
            RETURN DISTINCT t._id
)

RETURN LENGTH(tips)","LET tips = (
    FOR u IN Users
        FILTER u.name == ""Michelle""

        FOR t IN 1..1 OUTBOUND u WritesTip
            FILTER t.year == 2010
            RETURN DISTINCT t._id
)

RETURN LENGTH(tips)",True,False,0,3.223156690597534,[],[],True,,"[{""step"": ""privacy_check"", ""aql"": ""LET tips = (\n    FOR u IN Users\n        FILTER u.name == \""Michelle\""\n\n        FOR t IN 1..1 OUTBOUND u WritesTip\n            FILTER t.year == 2010\n            RETURN DISTINCT t._id\n)\n\nRETURN LENGTH(tips)"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q119,List all users who reviewed businesses that are restaurants in 2010.,DeepSeek-Coder,"FOR u IN Users
    FOR r IN 1..1 OUTBOUND u WritesReview
        FOR b IN 1..1 OUTBOUND r ReviewsBusiness
            FILTER b.year == 2010
            LET categories = (
                FOR c IN 1..1 OUTBOUND b BusinessCategory
                    RETURN c.category_name
            )
            FILTER ""Restaurants"" IN categories
            COLLECT user_id = u.user_id, name = u.name
            RETURN {
                user_id: user_id,
                name: name
            }","FOR u IN Users
    FOR r IN 1..1 OUTBOUND u WritesReview
        FOR b IN 1..1 OUTBOUND r ReviewsBusiness
            FILTER b.year == 2010
            LET categories = (
                FOR c IN 1..1 OUTBOUND b BusinessCategory
                    RETURN c.category_name
            )
            FILTER ""Restaurants"" IN categories
            COLLECT user_id = u.user_id, name = u.name
            RETURN {
                user_id: user_id,
                name: name
            }",False,False,2,19.404661893844604,"[""Unknown attribute 'year' in collection 'Businesses'.""]","[""No LIMIT detected. A LIMIT is recommended for queries that may return many documents.""]",True,,"[{""step"": ""llm_validation_correction"", ""attempt"": 1, ""previous_aql"": ""FOR u IN Users\n    FOR r IN 1..1 OUTBOUND u WritesReview\n        FOR b IN 1..1 OUTBOUND r ReviewsBusiness\n            FILTER b.year == 2010\n            LET categories = (\n                FOR c IN 1..1 OUTBOUND b BusinessCategory\n                    RETURN c.category_name\n            )\n            FILTER \""Restaurants\"" IN categories\n            COLLECT user_id = u.user_id, name = u.name\n            RETURN {\n                user_id: user_id,\n                name: name\n            }"", ""aql"": ""FOR u IN Users\n    FOR r IN 1..1 OUTBOUND u WritesReview\n        FOR b IN 1..1 OUTBOUND r ReviewsBusiness\n            FILTER b.year == 2010\n            LET categories = (\n                FOR c IN 1..1 OUTBOUND b BusinessCategory\n                    RETURN c.category_name\n            )\n            FILTER \""Restaurants\"" IN categories\n            COLLECT user_id = u.user_id, name = u.name\n            RETURN {\n                user_id: user_id,\n                name: name\n            }"", ""validation"": {""valid"": false, ""errors"": [""Unknown attribute 'year' in collection 'Businesses'.""], ""warnings"": [""No LIMIT detected. A LIMIT is recommended for queries that may return many documents.""], ""used_collections"": [""BusinessCategory"", ""ReviewsBusiness"", ""Users"", ""WritesReview""], ""invalid_attributes"": [{""alias"": ""b"", ""collection"": ""Businesses"", ""attribute"": ""year""}]}, ""generation_time"": 9.375691175460815}, {""step"": ""llm_validation_correction"", ""attempt"": 2, ""previous_aql"": ""FOR u IN Users\n    FOR r IN 1..1 OUTBOUND u WritesReview\n        FOR b IN 1..1 OUTBOUND r ReviewsBusiness\n            FILTER b.year == 2010\n            LET categories = (\n                FOR c IN 1..1 OUTBOUND b BusinessCategory\n                    RETURN c.category_name\n            )\n            FILTER \""Restaurants\"" IN categories\n            COLLECT user_id = u.user_id, name = u.name\n            RETURN {\n                user_id: user_id,\n                name: name\n            }"", ""aql"": ""FOR u IN Users\n    FOR r IN 1..1 OUTBOUND u WritesReview\n        FOR b IN 1..1 OUTBOUND r ReviewsBusiness\n            FILTER b.year == 2010\n            LET categories = (\n                FOR c IN 1..1 OUTBOUND b BusinessCategory\n                    RETURN c.category_name\n            )\n            FILTER \""Restaurants\"" IN categories\n            COLLECT user_id = u.user_id, name = u.name\n            RETURN {\n                user_id: user_id,\n                name: name\n            }"", ""validation"": {""valid"": false, ""errors"": [""Unknown attribute 'year' in collection 'Businesses'.""], ""warnings"": [""No LIMIT detected. A LIMIT is recommended for queries that may return many documents.""], ""used_collections"": [""BusinessCategory"", ""ReviewsBusiness"", ""Users"", ""WritesReview""], ""invalid_attributes"": [{""alias"": ""b"", ""collection"": ""Businesses"", ""attribute"": ""year""}]}, ""generation_time"": 4.627702236175537}, {""step"": ""privacy_check"", ""aql"": ""FOR u IN Users\n    FOR r IN 1..1 OUTBOUND u WritesReview\n        FOR b IN 1..1 OUTBOUND r ReviewsBusiness\n            FILTER b.year == 2010\n            LET categories = (\n                FOR c IN 1..1 OUTBOUND b BusinessCategory\n                    RETURN c.category_name\n            )\n            FILTER \""Restaurants\"" IN categories\n            COLLECT user_id = u.user_id, name = u.name\n            RETURN {\n                user_id: user_id,\n                name: name\n            }"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q120,Find the total checkins in Brighton Heights neighborhood,DeepSeek-Coder,"LET totalCheckins = (
    FOR b IN Businesses
        FILTER b.full_address LIKE ""%Brighton Heights%""
        FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
            FILTER n.neighborhood_name == ""Brighton Heights""
            FOR ch IN 1..1 OUTBOUND ch BusinessCheckin
                RETURN ch.count
)

RETURN SUM(totalCheckins)","LET totalCheckins = (
    FOR b IN Businesses
        FILTER b.full_address LIKE ""%Brighton Heights%""
        FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
            FILTER n.neighborhood_name == ""Brighton Heights""
            FOR ch IN 1..1 OUTBOUND ch BusinessCheckin
                RETURN ch.count
)

RETURN SUM(totalCheckins)",True,False,0,4.975873947143555,[],[],False,Sensitive field(s) detected.,"[{""step"": ""privacy_check"", ""aql"": ""LET totalCheckins = (\n    FOR b IN Businesses\n        FILTER b.full_address LIKE \""%Brighton Heights%\""\n        FOR n IN 1..1 OUTBOUND b BusinessNeighborhood\n            FILTER n.neighborhood_name == \""Brighton Heights\""\n            FOR ch IN 1..1 OUTBOUND ch BusinessCheckin\n                RETURN ch.count\n)\n\nRETURN SUM(totalCheckins)"", ""privacy"": {""allowed"": false, ""sensitive_fields"": [""full_address""], ""reason"": ""Sensitive field(s) detected.""}}]",
Q121,Find the total checkins in Sundays,DeepSeek-Coder,"FOR ch IN Checkins
    FILTER ch.day == ""Sunday""
    RETURN SUM(ch.count)","FOR ch IN Checkins
    FILTER ch.day == ""Sunday""
    RETURN SUM(ch.count)",True,False,0,2.014004945755005,[],[],True,,"[{""step"": ""privacy_check"", ""aql"": ""FOR ch IN Checkins\n    FILTER ch.day == \""Sunday\""\n    RETURN SUM(ch.count)"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q122,Find all the tips from a user who has written a review in 2012,DeepSeek-Coder,"FOR u IN Users
    FILTER u.user_id IN (FOR r IN Reviews FILTER r.user_id == u.user_id && r.year == 2012 RETURN DISTINCT u.user_id)
    FOR t IN 1..1 OUTBOUND u WritesTip
        RETURN DISTINCT {
            user_id: u.user_id,
            name: u.name,
            tip_id: t.tip_id
        }","FOR u IN Users
    FILTER u.user_id IN (FOR r IN Reviews FILTER r.user_id == u.user_id && r.year == 2012 RETURN DISTINCT u.user_id)
    FOR t IN 1..1 OUTBOUND u WritesTip
        RETURN DISTINCT {
            user_id: u.user_id,
            name: u.name,
            tip_id: t.tip_id
        }",True,False,0,4.501766920089722,[],"[""No LIMIT detected. A LIMIT is recommended for queries that may return many documents.""]",True,,"[{""step"": ""privacy_check"", ""aql"": ""FOR u IN Users\n    FILTER u.user_id IN (FOR r IN Reviews FILTER r.user_id == u.user_id && r.year == 2012 RETURN DISTINCT u.user_id)\n    FOR t IN 1..1 OUTBOUND u WritesTip\n        RETURN DISTINCT {\n            user_id: u.user_id,\n            name: u.name,\n            tip_id: t.tip_id\n        }"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q123,Find the total number of reviews written in March,DeepSeek-Coder,"LET reviews = (
    FOR r IN Reviews
        FILTER r.month ~~ ""March""
        RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)","LET matching_businesses = (
    FOR b IN Businesses
        FILTER b.city == ""March""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Reviews Written""

            RETURN DISTINCT b._id
)

RETURN LENGTH(matching_businesses)",True,True,0,2.597106695175171,[],[],True,,"[{""step"": ""schema_repair"", ""strategy"": ""schema_guided_category_count"", ""previous_aql"": ""LET reviews = (\n    FOR r IN Reviews\n        FILTER r.month ~~ \""March\""\n        RETURN DISTINCT r._id\n)\n\nRETURN LENGTH(reviews)"", ""aql"": ""LET matching_businesses = (\n    FOR b IN Businesses\n        FILTER b.city == \""March\""\n\n        FOR c IN 1..1 OUTBOUND b BusinessCategory\n            FILTER c.category_name == \""Reviews Written\""\n\n            RETURN DISTINCT b._id\n)\n\nRETURN LENGTH(matching_businesses)"", ""validation"": {""valid"": true, ""errors"": [], ""warnings"": [], ""used_collections"": [""BusinessCategory"", ""Businesses""], ""invalid_attributes"": []}}, {""step"": ""privacy_check"", ""aql"": ""LET matching_businesses = (\n    FOR b IN Businesses\n        FILTER b.city == \""March\""\n\n        FOR c IN 1..1 OUTBOUND b BusinessCategory\n            FILTER c.category_name == \""Reviews Written\""\n\n            RETURN DISTINCT b._id\n)\n\nRETURN LENGTH(matching_businesses)"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q124,Find the number of tips written in each month,DeepSeek-Coder,"RETURN LENGTH(
    FOR t IN Tips
        GROUP BY t.month
        RETURN t
)","LET matching_businesses = (
    FOR b IN Businesses
        FILTER b.city == ""each month""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Tips Written""

            RETURN DISTINCT b._id
)

RETURN LENGTH(matching_businesses)",True,True,0,1.8823292255401611,[],[],True,,"[{""step"": ""schema_repair"", ""strategy"": ""schema_guided_category_count"", ""previous_aql"": ""RETURN LENGTH(\n    FOR t IN Tips\n        GROUP BY t.month\n        RETURN t\n)"", ""aql"": ""LET matching_businesses = (\n    FOR b IN Businesses\n        FILTER b.city == \""each month\""\n\n        FOR c IN 1..1 OUTBOUND b BusinessCategory\n            FILTER c.category_name == \""Tips Written\""\n\n            RETURN DISTINCT b._id\n)\n\nRETURN LENGTH(matching_businesses)"", ""validation"": {""valid"": true, ""errors"": [], ""warnings"": [], ""used_collections"": [""BusinessCategory"", ""Businesses""], ""invalid_attributes"": []}}, {""step"": ""privacy_check"", ""aql"": ""LET matching_businesses = (\n    FOR b IN Businesses\n        FILTER b.city == \""each month\""\n\n        FOR c IN 1..1 OUTBOUND b BusinessCategory\n            FILTER c.category_name == \""Tips Written\""\n\n            RETURN DISTINCT b._id\n)\n\nRETURN LENGTH(matching_businesses)"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q125,How many neighborhoods have a business with rating 5 in Madison?,DeepSeek-Coder,"FOR b IN Businesses
    FILTER b.city == ""Madison""
    FILTER b.rating == 5
    COLLECT neighborhood = b.neighborhood_name
    RETURN COUNT(DISTINCT neighborhood)","LET matching_businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Madison""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Neighborhoods Have A Business With Rating 5""

            RETURN DISTINCT b._id
)

RETURN LENGTH(matching_businesses)",True,True,0,2.665886640548706,[],[],True,,"[{""step"": ""schema_repair"", ""strategy"": ""schema_guided_category_count"", ""previous_aql"": ""FOR b IN Businesses\n    FILTER b.city == \""Madison\""\n    FILTER b.rating == 5\n    COLLECT neighborhood = b.neighborhood_name\n    RETURN COUNT(DISTINCT neighborhood)"", ""aql"": ""LET matching_businesses = (\n    FOR b IN Businesses\n        FILTER b.city == \""Madison\""\n\n        FOR c IN 1..1 OUTBOUND b BusinessCategory\n            FILTER c.category_name == \""Neighborhoods Have A Business With Rating 5\""\n\n            RETURN DISTINCT b._id\n)\n\nRETURN LENGTH(matching_businesses)"", ""validation"": {""valid"": true, ""errors"": [], ""warnings"": [], ""used_collections"": [""BusinessCategory"", ""Businesses""], ""invalid_attributes"": []}}, {""step"": ""privacy_check"", ""aql"": ""LET matching_businesses = (\n    FOR b IN Businesses\n        FILTER b.city == \""Madison\""\n\n        FOR c IN 1..1 OUTBOUND b BusinessCategory\n            FILTER c.category_name == \""Neighborhoods Have A Business With Rating 5\""\n\n            RETURN DISTINCT b._id\n)\n\nRETURN LENGTH(matching_businesses)"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q126,Find the business which has the most number of categories,DeepSeek-Coder,"LET businesses = (
    FOR b IN Businesses
        RETURN {
            business_id: b.business_id,
            category_count: COUNT(FOR c IN 1..1 OUTBOUND b BusinessCategory)
        }
)

SORT businesses BY category_count DESC
LIMIT 1

RETURN businesses[0].business_id","LET businesses = (
    FOR b IN Businesses
        RETURN {
            business_id: b.business_id,
            category_count: COUNT(FOR c IN 1..1 OUTBOUND b BusinessCategory)
        }
)

SORT businesses BY category_count DESC
LIMIT 1

RETURN businesses[0].business_id",True,False,0,3.599156379699707,[],[],True,,"[{""step"": ""privacy_check"", ""aql"": ""LET businesses = (\n    FOR b IN Businesses\n        RETURN {\n            business_id: b.business_id,\n            category_count: COUNT(FOR c IN 1..1 OUTBOUND b BusinessCategory)\n        }\n)\n\nSORT businesses BY category_count DESC\nLIMIT 1\n\nRETURN businesses[0].business_id"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q127,List all the reviews which rated a business less than 1,DeepSeek-Coder,"FOR r IN Reviews
    FILTER r.rating < 1
    RETURN r","FOR r IN Reviews
    FILTER r.rating < 1
    RETURN r",True,False,0,1.7106034755706787,[],"[""No LIMIT detected. A LIMIT is recommended for queries that may return many documents.""]",True,,"[{""step"": ""privacy_check"", ""aql"": ""FOR r IN Reviews\n    FILTER r.rating < 1\n    RETURN r"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q128,Find all reviews for businesses rated 2.5,DeepSeek-Coder,"FOR r IN Reviews
    FILTER r.rating == 2.5
    RETURN r","FOR r IN Reviews
    FILTER r.rating == 2.5
    RETURN r",True,False,0,1.761526107788086,[],"[""No LIMIT detected. A LIMIT is recommended for queries that may return many documents.""]",True,,"[{""step"": ""privacy_check"", ""aql"": ""FOR r IN Reviews\n    FILTER r.rating == 2.5\n    RETURN r"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
