question_id,question,difficulty,question_type,intent,comparison_method,model,model_name,generated_aql,gold_aql,generation_time,generation_error,validation_valid,validation_errors,validation_warnings,privacy_allowed,sensitive_fields,executed,execution_error,gold_executed,gold_execution_error,gold_result_count,generated_result_count,functional_correct,error_category,approach,agent_corrected,agent_correction_attempts,original_aql,final_aql
Q085,Find all bakeries in Los Angeles,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bakeries""
        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }","
FOR b IN Businesses
    FILTER b.city == ""Los Angeles""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bakeries""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",3.634261131286621,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct,RAG + Agent,False,0,"FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bakeries""
        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }","FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bakeries""
        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }"
Q086,Find all Apple stores in Los Angeles,medium,document_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.name == ""Apple Store""
    FILTER b.city == ""Los Angeles""
    RETURN DISTINCT b.full_address","
FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FILTER CONTAINS(LOWER(b.name), ""apple"")

    RETURN DISTINCT {
        business_id: b.business_id,
        name: b.name,
        full_address: b.full_address
    }
",2.330753803253174,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,False,full_address,False,Blocked by PrivacyFilter,True,,0.0,,False,privacy_blocked,RAG + Agent,False,0,"FOR b IN Businesses
    FILTER b.name == ""Apple Store""
    FILTER b.city == ""Los Angeles""
    RETURN DISTINCT b.full_address","FOR b IN Businesses
    FILTER b.name == ""Apple Store""
    FILTER b.city == ""Los Angeles""
    RETURN DISTINCT b.full_address"
Q087,How many Target are there in Los Angeles?,simple,document_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET matching_businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Target""

            RETURN DISTINCT b._id
)

RETURN LENGTH(matching_businesses)","
RETURN LENGTH(
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""
        FILTER b.name == ""Target""
        RETURN b._id
)
",2.0792477130889893,,True,,,True,,True,,True,,1.0,1.0,True,correct,RAG + Agent,True,0,"FOR b IN Businesses
    FILTER b.name == ""Target""
    FILTER b.city == ""Los Angeles""
    RETURN COUNT(b)","LET matching_businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Target""

            RETURN DISTINCT b._id
)

RETURN LENGTH(matching_businesses)"
Q088,How many users have reviewed Irish pubs in Dallas?,complex,multi_hop_graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET matching_businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Dallas""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Users Have Reviewed Irish Pubs""

            RETURN DISTINCT b._id
)

RETURN LENGTH(matching_businesses)","
LET users = (
    FOR b IN Businesses
        FILTER b.city == ""Dallas""

        LET categories = (
            FOR c IN 1..1 OUTBOUND b BusinessCategory
                RETURN c.category_name
        )

        FILTER ""Irish Pub"" IN categories
            OR ""Irish Pubs"" IN categories

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FOR u IN 1..1 INBOUND r WritesReview
                RETURN DISTINCT u._id
)

RETURN LENGTH(users)
",4.378198623657227,,True,,,True,,True,,True,,1.0,1.0,True,correct,RAG + Agent,True,0,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )
    FILTER ""Irish Pubs"" IN categories
    COLLECT users = DISTINCT u.user_id FOR u IN 1..1 OUTBOUND b ReviewsBusiness
    RETURN LENGTH(users)","LET matching_businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Dallas""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Users Have Reviewed Irish Pubs""

            RETURN DISTINCT b._id
)

RETURN LENGTH(matching_businesses)"
Q089,Find users whose average review rating is below 3,advanced,graph_group_aggregation,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR u IN Users
    FILTER AVG(FOR r IN 1..1 OUTBOUND u WritesReview RETURN r.rating) < 3
    RETURN u.user_id","
FOR u IN Users

    LET ratings = (
        FOR r IN 1..1 OUTBOUND u WritesReview
            RETURN r.rating
    )

    FILTER LENGTH(ratings) > 0

    LET avg_rating = AVERAGE(ratings)

    FILTER avg_rating < 3

    RETURN {
        user_id: u.user_id,
        name: u.name,
        average_rating: avg_rating
    }
",11.574223279953005,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,"HTTPConnectionPool(host='localhost', port=8529): Read timed out. (read timeout=60)",False,"HTTPConnectionPool(host='localhost', port=8529): Read timed out. (read timeout=60)",,,False,execution_error,RAG + Agent,True,2,"LET ratings = (
    FOR u IN Users
        FILTER u.user_id IN (
            FOR r IN WritesReview
                FILTER u.user_id == r.user_id
                RETURN r.rating
        )
        RETURN u.user_id
)

RETURN AVERAGE(ratings)","FOR u IN Users
    FILTER AVG(FOR r IN 1..1 OUTBOUND u WritesReview RETURN r.rating) < 3
    RETURN u.user_id"
Q090,Find all Dallas restaurants with a rating above 4.5,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Dallas"" 
    AND b.rating > 4.5
    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating,
        review_count: b.review_count
    }","
FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FILTER b.rating > 4.5

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Restaurants""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",3.8595492839813232,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct,RAG + Agent,False,0,"FOR b IN Businesses
    FILTER b.city == ""Dallas"" 
    AND b.rating > 4.5
    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating,
        review_count: b.review_count
    }","FOR b IN Businesses
    FILTER b.city == ""Dallas"" 
    AND b.rating > 4.5
    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating,
        review_count: b.review_count
    }"
Q091,Find all breweries in Los Angeles,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FOR c IN 1..1 OUTBOUND b BusinessNeighborhood
        FILTER c.neighborhood_name == ""Breweries""
        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }","
FOR b IN Businesses
    FILTER b.city == ""Los Angeles""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Breweries""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",3.704707145690918,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct,RAG + Agent,False,0,"FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FOR c IN 1..1 OUTBOUND b BusinessNeighborhood
        FILTER c.neighborhood_name == ""Breweries""
        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }","FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FOR c IN 1..1 OUTBOUND b BusinessNeighborhood
        FILTER c.neighborhood_name == ""Breweries""
        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }"
Q092,What neighborhood is restaurant Flat Top Grill in?,medium,graph_lookup,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.name == ""Flat Top Grill""

    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
        RETURN n.neighborhood_name","
FOR b IN Businesses
    FILTER b.name == ""Flat Top Grill""

    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
        RETURN DISTINCT n.neighborhood_name
",2.693744421005249,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct,RAG + Agent,False,0,"FOR b IN Businesses
    FILTER b.name == ""Flat Top Grill""

    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
        RETURN n.neighborhood_name","FOR b IN Businesses
    FILTER b.name == ""Flat Top Grill""

    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
        RETURN n.neighborhood_name"
Q093,List all user ids with name Michelle,simple,document_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"RETURN LENGTH(
    FOR u IN Users
        FILTER u.name == ""Michelle""
        RETURN u.user_id
)","
FOR u IN Users
    FILTER u.name == ""Michelle""
    RETURN DISTINCT u.user_id
",2.235703706741333,,True,,,True,,True,,True,,3700.0,1.0,False,semantic_result_mismatch,RAG + Agent,False,0,"RETURN LENGTH(
    FOR u IN Users
        FILTER u.name == ""Michelle""
        RETURN u.user_id
)","RETURN LENGTH(
    FOR u IN Users
        FILTER u.name == ""Michelle""
        RETURN u.user_id
)"
Q094,Find all tips about Vintner Grill that received more than 9 likes,advanced,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET tips = (
    FOR b IN Businesses
        FILTER b.name == ""Vintner Grill""

        FOR t IN 1..1 INBOUND b TipsBusiness
            FILTER t.likes > 9
            RETURN t
)

RETURN tips","
FOR b IN Businesses
    FILTER b.name == ""Vintner Grill""

    FOR t IN 1..1 INBOUND b TipsBusiness
        FILTER t.likes > 9

        RETURN DISTINCT {
            tip_id: t.tip_id,
            user_id: t.user_id,
            likes: t.likes,
            text: t.text,
            year: t.year
        }
",3.0150296688079834,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,1.0,False,semantic_result_mismatch,RAG + Agent,False,0,"LET tips = (
    FOR b IN Businesses
        FILTER b.name == ""Vintner Grill""

        FOR t IN 1..1 INBOUND b TipsBusiness
            FILTER t.likes > 9
            RETURN t
)

RETURN tips","LET tips = (
    FOR b IN Businesses
        FILTER b.name == ""Vintner Grill""

        FOR t IN 1..1 INBOUND b TipsBusiness
            FILTER t.likes > 9
            RETURN t
)

RETURN tips"
Q095,Find all reviews about Kabob Palace in year 2014,advanced,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET reviews = (
    FOR r IN Reviews
        FILTER r.business_id == ""Kabob Palace"" AND r.year == 2014
        RETURN r
)

RETURN reviews","
FOR b IN Businesses
    FILTER b.name == ""Kabob Palace""

    FOR r IN 1..1 INBOUND b ReviewsBusiness
        FILTER r.year == 2014

        RETURN DISTINCT {
            review_id: r.rid,
            user_id: r.user_id,
            rating: r.rating,
            text: r.text
        }
",2.526463508605957,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,1.0,False,semantic_result_mismatch,RAG + Agent,False,0,"LET reviews = (
    FOR r IN Reviews
        FILTER r.business_id == ""Kabob Palace"" AND r.year == 2014
        RETURN r
)

RETURN reviews","LET reviews = (
    FOR r IN Reviews
        FILTER r.business_id == ""Kabob Palace"" AND r.year == 2014
        RETURN r
)

RETURN reviews"
Q096,What is the average rating of reviews written in year 2014?,simple,document_aggregation,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET avgRating = (
    FOR u IN Users
        FILTER u.name == ""Michelle""

        FOR r IN 1..1 OUTBOUND u WritesReview
            FILTER r.year == 2014
            RETURN r.rating
)

RETURN AVERAGE(avgRating)","
LET ratings = (
    FOR r IN Reviews
        FILTER r.year == 2014
        RETURN r.rating
)

RETURN AVERAGE(ratings)
",3.463444948196411,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,1.0,1.0,False,semantic_result_mismatch,RAG + Agent,False,0,"LET avgRating = (
    FOR u IN Users
        FILTER u.name == ""Michelle""

        FOR r IN 1..1 OUTBOUND u WritesReview
            FILTER r.year == 2014
            RETURN r.rating
)

RETURN AVERAGE(avgRating)","LET avgRating = (
    FOR u IN Users
        FILTER u.name == ""Michelle""

        FOR r IN 1..1 OUTBOUND u WritesReview
            FILTER r.year == 2014
            RETURN r.rating
)

RETURN AVERAGE(avgRating)"
Q097,How many people reviewed restaurant Vintner Grill in 2010?,advanced,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET reviews = (
    FOR b IN Businesses
        FILTER b.name == ""Vintner Grill""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FILTER r.year == 2010
            RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)","
LET reviews = (
    FOR b IN Businesses
        FILTER b.name == ""Vintner Grill""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FILTER r.year == 2010
            RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)
",3.5747172832489014,,True,,,True,,True,,True,,1.0,1.0,True,correct,RAG + Agent,False,0,"LET reviews = (
    FOR b IN Businesses
        FILTER b.name == ""Vintner Grill""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FILTER r.year == 2010
            RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)","LET reviews = (
    FOR b IN Businesses
        FILTER b.name == ""Vintner Grill""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FILTER r.year == 2010
            RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)"
Q098,Find all users who have written tips about businesses in Dallas,complex,multi_hop_graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FOR t IN 1..1 INBOUND b TipsBusiness
        FOR u IN 1..1 INBOUND t WritesTip
            RETURN DISTINCT {
                user_id: u.user_id,
                name: u.name
            }","
FOR b IN Businesses
    FILTER b.city == ""Dallas""

    FOR t IN 1..1 INBOUND b TipsBusiness
        FOR u IN 1..1 INBOUND t WritesTip

            RETURN DISTINCT {
                user_id: u.user_id,
                name: u.name
            }
",3.5982797145843506,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,277.0,277.0,True,correct,RAG + Agent,False,0,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FOR t IN 1..1 INBOUND b TipsBusiness
        FOR u IN 1..1 INBOUND t WritesTip
            RETURN DISTINCT {
                user_id: u.user_id,
                name: u.name
            }","FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FOR t IN 1..1 INBOUND b TipsBusiness
        FOR u IN 1..1 INBOUND t WritesTip
            RETURN DISTINCT {
                user_id: u.user_id,
                name: u.name
            }"
